State,Percentage_pop_with_bachelors,Year,Adults 19-25,Adults 26-34,Adults 35-54,EnergyC_addunit,num_jobs_tot,Av_temperature,Median_income,GDP,Elec_price,Tot_vehicle,Number of registrations,Label,Label_py,Label_R,Key,norm_Av_temperature,norm_Percentage_pop_with_bachelors,norm_Adults 19-25,norm_Adults 26-34,norm_Adults 35-54,norm_EnergyC_addunit,norm_num_jobs_tot,norm_Median_income,norm_GDP,norm_Elec_price,norm_Tot_vehicle
North Carolina,29.4,2015,871200.0,1119400.0,2634300.0,2595919.0,5695035.0,58.7,58091.0,508928.7,27.47,3439151.0,0.0,Low,0,1,North Carolina2015,0.7630736392742796,0.264516129032258,0.2183083793012871,0.20224804870136065,0.2452686172815344,0.17508846152155944,0.2227085202877055,0.32098726615312057,0.160085600969644,0.13123202301054648,0.165502592850956
North Dakota,29.1,2015,78300.0,99100.0,174300.0,608353.0,597642.0,39.6,65659.0,55996.9,25.68,247404.0,0.0,Low,0,1,North Dakota2015,0.5592315901814301,0.25806451612903225,0.010034147622800105,0.007538024083509857,0.00454056169879636,0.03421020138791134,0.008916056375456555,0.43996227008332023,0.009943863064967659,0.10977948226270375,0.004406960831832153
Ohio,26.8,2015,995900.0,1295600.0,2946300.0,3708157.0,6862127.0,49.6,60955.0,611019.5,29.34,4738800.0,0.0,Low,0,1,Ohio2015,0.6659551760939167,0.2086021505376344,0.251063829787234,0.23587336119539704,0.27579998042861337,0.25392365707960807,0.27165814498650237,0.36601163339097625,0.19392753950449343,0.15364333652924259,0.23109920093362116
Oklahoma,24.6,2015,343000.0,466300.0,942300.0,1625556.0,2287598.0,59.0,53837.0,186815.6,23.35,1156606.0,0.0,Low,0,1,Oklahoma2015,0.7662753468516542,0.16129032258064516,0.07956396112424481,0.07761302265223946,0.07969468636852921,0.10630933612996632,0.07979539747065728,0.25411098883823297,0.05330877356237695,0.08185522531160118,0.05029671049653034
Oregon,32.2,2015,350800.0,488300.0,1032500.0,971766.0,2391112.0,49.7,69569.0,200659.6,25.63,1432905.0,312.0,Low,0,1,Oregon2015,0.6670224119530416,0.32473118279569896,0.08161281849225112,0.08181141581267533,0.08852138173989627,0.059968838409247716,0.08413693305745873,0.5014305926741078,0.05789790203503516,0.10918024928092042,0.06424222749122067
Pennsylvania,29.7,2015,1065700.0,1427900.0,3236200.0,3897610.0,7510351.0,47.7,69061.0,714202.9,30.33,4680498.0,0.0,Low,0,1,Pennsylvania2015,0.6456776947705443,0.27096774193548384,0.26939847649067505,0.26112097097383635,0.30416870535277424,0.26735204588133843,0.2988456516447203,0.49344442697689045,0.22813166250692643,0.16550814956855225,0.22815654992212842
Rhode Island,32.7,2015,97300.0,122000.0,271300.0,202693.0,627028.0,49.7,63699.0,56390.8,49.86,447356.0,0.0,Low,0,1,Rhode Island2015,0.6670224119530416,0.33548387096774196,0.01502495403204623,0.011908169691418103,0.014032684215676682,0.005457105890294813,0.010148550190339055,0.4091495047948436,0.010074436432880118,0.39956855225311605,0.014499049526045025
South Carolina,26.8,2015,444800.0,530600.0,1228900.0,1663373.0,2636738.0,62.6,53017.0,205816.7,28.08,1784004.0,0.0,Low,0,1,South Carolina2015,0.8046958377801494,0.2086021505376344,0.10630417651694248,0.08988378084387702,0.10774048341324984,0.10898979713778903,0.09443886342478768,0.24121993397264582,0.05960742200371082,0.13854266538830295,0.08196309174088783
South Dakota,27.5,2015,73500.0,98500.0,199400.0,389999.0,592591.0,44.0,62972.0,48070.2,27.76,328797.0,0.0,Low,0,1,South Dakota2015,0.6061899679829241,0.2236559139784946,0.00877331231941161,0.0074235224518616055,0.006996770721205597,0.0187333157834974,0.008704209704968175,0.3977204842005974,0.007316252210863358,0.13470757430488978,0.008515073654349899
Tennessee,25.7,2015,581200.0,746800.0,1711000.0,2179722.0,3859507.0,57.1,54126.0,325294.0,27.31,2318324.0,0.0,Low,0,1,Tennessee2015,0.7459978655282817,0.18494623655913975,0.14213291305489886,0.1311425354477968,0.15491731089147667,0.14558850567966844,0.1457236667164932,0.2586542996384216,0.09921278745201535,0.12931447746883987,0.10893158833552964
Texas,28.4,2015,2601500.0,3445000.0,7092600.0,12757827.0,16414591.0,64.8,64582.0,1573498.4,25.82,8451039.0,132.0,Low,0,1,Texas2015,0.8281750266808964,0.243010752688172,0.6728132387706856,0.6460563729699815,0.6815441824053234,0.8953623637105683,0.6723031050657148,0.42303096997327466,0.5129783430528007,0.11145733461169705,0.418465395030785
Utah,31.8,2015,324800.0,385800.0,703900.0,798313.0,1865926.0,50.6,75772.0,149153.4,25.13,919013.0,8.0,Low,0,1,Utah2015,0.6766275346851655,0.3161290322580645,0.0747832939322301,0.06225072040609912,0.05636559350229964,0.0476745262430295,0.06210982842726474,0.5989467064926898,0.040824182810935986,0.10318791946308724,0.038304784288619845
Vermont,36.9,2015,49800.0,67900.0,160100.0,140546.0,432508.0,41.8,68037.0,30933.3,42.22,252859.0,2.0,Low,0,1,Vermont2015,0.582710779082177,0.42580645161290315,0.002547938008930917,0.0015839392378008052,0.0031509932478716116,0.00105213959859641,0.0019900836800639658,0.47734632919352304,0.001635564857273596,0.3080057526366251,0.004682288629638283
Virginia,37.0,2015,720800.0,976000.0,2209100.0,2440821.0,5060290.0,54.8,70315.0,483786.5,27.28,3270479.0,105.0,Low,0,1,Virginia2015,0.7214514407684097,0.4279569892473118,0.17880220646178094,0.17488215873742868,0.20365984930032294,0.16409514789564283,0.1960863435189179,0.5131583084420689,0.15175124775631926,0.12895493767976993,0.15698928573609708
Washington,34.2,2015,634300.0,912500.0,1857300.0,1995985.0,4199112.0,48.5,76899.0,466689.7,21.85,2841248.0,4646.0,High,2,3,Washington2015,0.6542155816435432,0.367741935483871,0.1560809035986341,0.1627640693879888,0.1692337802133281,0.13256526575597477,0.1599672201774328,0.6166640465335639,0.14608385309644184,0.06387823585810165,0.13532489967191325
West Virginia,19.6,2015,154300.0,185400.0,469500.0,768657.0,904242.0,51.2,48973.0,71318.5,23.79,566215.0,0.0,Low,0,1,West Virginia2015,0.6830309498399146,0.053763440860215055,0.029997373259784608,0.02400717543558329,0.03342792836872492,0.04557251519910771,0.02177532962268225,0.17764502436723786,0.015022799124392694,0.08712847555129434,0.020498167164805566
Wisconsin,28.4,2015,496800.0,642500.0,1486500.0,1814408.0,3624584.0,41.0,63384.0,307507.9,31.47,2189332.0,0.0,Low,0,1,Wisconsin2015,0.5741728922091782,0.243010752688172,0.1199632256369845,0.11123833514627583,0.13294842939622273,0.11969512617807526,0.1358706365499635,0.4041974532306241,0.09331689768550668,0.17917066155321187,0.10242103227785627
Wyoming,26.2,2015,52200.0,70100.0,139000.0,507121.0,406033.0,42.3,69673.0,38426.9,23.48,206884.0,0.0,Low,0,1,Wyoming2015,0.5880469583778014,0.19569892473118275,0.0031783556606251643,0.002003778553844392,0.0010862119581172326,0.027034898515025878,0.0008796816604282835,0.5030655557302312,0.004119607989512231,0.08341323106423779,0.002361812826863433
Alabama,24.7,2016,427300.0,541700.0,1220600.0,1922727.0,2619737.0,64.6,53314.0,207368.4,28.07,2284443.0,0.0,Low,0,1,Alabama2016,0.8260405549626466,0.16344086021505372,0.10170738114000526,0.09200206102936967,0.10692827086799099,0.1273727541207029,0.0937258154649831,0.245889011161767,0.06012179289731265,0.13842281879194632,0.10722152763571856
Alaska,29.6,2016,72600.0,101200.0,179500.0,593662.0,457120.0,17.2,85494.0,50727.7,52.62,183259.0,0.0,Low,0,1,Alaska2016,0.32017075773745995,0.26881720430107525,0.008536905700026267,0.007938779794278735,0.005049417751247676,0.03316890639714201,0.003022348628402905,0.7517843106429807,0.00819718322184929,0.43264621284755506,0.0011693986704620011
Arizona,28.9,2016,636200.0,796100.0,1664400.0,1524720.0,3644774.0,61.5,64468.0,313081.4,30.28,2377962.0,234.0,Low,0,1,Arizona2016,0.7929562433297759,0.253763440860215,0.1565799842395587,0.1405507528482281,0.15035717780604757,0.09916210165380979,0.13671743605049022,0.4212387989309857,0.09516444951607303,0.16490891658676896,0.11194167068302038
Arkansas,22.4,2016,262600.0,328000.0,727600.0,1053706.0,1629698.0,61.5,51830.0,119152.4,23.85,942604.0,0.0,Low,0,1,Arkansas2016,0.7929562433297759,0.11397849462365585,0.058444969792487526,0.05122039655731761,0.058684802818279674,0.06577672837886438,0.052202064563449904,0.22255934601477756,0.03087919268465606,0.08784755512943435,0.0394954823780872
California,32.9,2016,3747200.0,5122900.0,10263600.0,7647955.0,23177898.0,60.4,75235.0,2569634.0,44.74,14768392.0,52427.0,High,2,3,California2016,0.7812166488794023,0.3397849462365591,0.973758865248227,0.9662601858743154,0.9918485174674626,0.533175710856955,0.955966551797203,0.5905046376355919,0.8431859596801108,0.33820709491850437,0.7373183536841207
Colorado,39.9,2016,502300.0,726700.0,1446200.0,1470307.0,3666733.0,47.1,79671.0,329911.7,28.85,1807777.0,883.0,Medium,1,2,Colorado2016,0.6392742796157951,0.4903225806451612,0.12140793275545049,0.1273067307875804,0.12900479498972503,0.09530531965580206,0.13763843011844792,0.6602421002986951,0.10074350245838591,0.1477708533077661,0.0831629758357082
Connecticut,38.6,2016,305100.0,380800.0,942200.0,724686.0,2301306.0,50.4,85720.0,263670.3,50.54,1352381.0,0.0,Low,0,1,Connecticut2016,0.6744930629669157,0.46236559139784944,0.06960861570790648,0.061296540142363694,0.07968490067521283,0.042455859965351124,0.08037033197056913,0.7553372111303254,0.07878523210236581,0.40771812080536907,0.06017797532063575
Delaware,31.0,2016,74500.0,112000.0,233900.0,280937.0,578668.0,56.6,65536.0,69355.0,32.74,447007.0,34.0,Low,0,1,Delaware2016,0.7406616862326575,0.29892473118279567,0.00903598634095088,0.009999809163947253,0.010372834915353752,0.011003024157108172,0.008120257776001694,0.43802861185348213,0.014371921216557934,0.19439117929050817,0.014481434603692259
District of Columbia,56.8,2016,65800.0,135800.0,173900.0,174553.0,892766.0,60.1,80141.0,129648.6,34.38,206833.0,0.0,Low,0,1,District of Columbia2016,0.7780149413020278,0.8537634408602149,0.006750722353559233,0.014541707219327876,0.004501418925530874,0.003462548607587795,0.021294008618816748,0.6676308756484829,0.03435856355107583,0.214046021093001,0.0023592387264623122
Florida,28.6,2016,1706000.0,2277100.0,5140000.0,4362567.0,11682235.0,73.2,57779.0,953352.5,29.03,7855250.0,1876.0,Medium,1,2,Florida2016,0.9178228388473852,0.24731182795698925,0.4375886524822695,0.4231789469666609,0.4904687347098542,0.30030810026995275,0.47382085161774357,0.31608237698475083,0.3074070336846803,0.14992809204218602,0.3883944008369965
Georgia,30.5,2016,907900.0,1209700.0,2730400.0,2951822.0,5973742.0,65.3,60434.0,547546.7,28.1,3538180.0,125.0,Low,0,1,Georgia2016,0.8335112059765207,0.28817204301075267,0.2279485158917783,0.21948054426442243,0.25467266855856735,0.20031479132210228,0.23439791842506533,0.35782109731174344,0.1728870285452807,0.1387823585810163,0.1705008396866926
Hawaii,31.9,2016,111500.0,168000.0,346000.0,300390.0,914893.0,78.2,81440.0,83914.4,70.01,516544.0,12.0,Low,0,1,Hawaii2016,0.9711846318036286,0.3182795698924731,0.01875492513790386,0.02068662811778401,0.021342597123006166,0.012381848706521805,0.02222204886389621,0.688052193051407,0.019198196648862187,0.641059443911793,0.017991144791784805
Idaho,27.6,2016,146000.0,195400.0,398600.0,540164.0,976741.0,46.1,63863.0,68837.4,23.7,607902.0,4.0,Low,0,1,Idaho2016,0.6286019210245465,0.22580645161290322,0.027817178881008667,0.02591553596305414,0.026489871807417555,0.029376979406727656,0.024816048641438333,0.411727715767961,0.014200342706196195,0.08604985618408437,0.022602216643658753
Illinois,34.0,2016,1125300.0,1560100.0,3333500.0,3925630.0,7804669.0,53.0,69307.0,807043.2,27.69,4524709.0,123.0,Low,0,1,Illinois2016,0.7022411953041622,0.36344086021505373,0.28505384817441554,0.28634949714700103,0.31369018494960366,0.2693380975892791,0.3111897990145083,0.4973117434365666,0.2589071655508538,0.13386864813039312,0.2202934807576153
Indiana,25.6,2016,602900.0,738100.0,1655500.0,2777075.0,3847508.0,52.5,63332.0,340500.7,27.11,2330172.0,12.0,Low,0,1,Indiana2016,0.6969050160085378,0.1827956989247312,0.14783293932230102,0.12948226178889716,0.1494862511008905,0.18792876070798703,0.14522041029218316,0.4033799717025625,0.10425363546885817,0.12691754554170662,0.10952958718949977
Iowa,28.4,2016,276700.0,350500.0,761100.0,1534622.0,2066677.0,49.1,66719.0,181011.4,25.07,1303131.0,0.0,Low,0,1,Iowa2016,0.6606189967982925,0.243010752688172,0.06214867349619123,0.05551420774412702,0.061963010079264115,0.09986395333161237,0.07052963261400254,0.45662631661688413,0.05138474730688699,0.10246883988494727,0.057692201894063454
Kansas,32.8,2016,271200.0,327000.0,697200.0,1092806.0,1916152.0,56.3,64140.0,160451.0,31.03,980359.0,3.0,Low,0,1,Kansas2016,0.7374599786552828,0.33763440860215044,0.060703966377725245,0.051029560504570526,0.05570995205010275,0.06854812815689723,0.0642163837374903,0.4160823769847508,0.04456920865842975,0.1738974113135187,0.04140107376326968
Kentucky,23.4,2016,385100.0,485100.0,1129300.0,1704124.0,2498658.0,56.5,51223.0,196484.9,24.77,1713590.0,0.0,Low,0,1,Kentucky2016,0.7395944503735326,0.13548387096774187,0.09062253743104808,0.08120074044388466,0.09799393287014385,0.1118782194486488,0.08864757689518257,0.21301682125451973,0.056514036487880705,0.09887344199424737,0.07840911712040738
Louisiana,23.4,2016,420200.0,569000.0,1143100.0,4030644.0,2691382.0,68.2,47641.0,227090.7,22.68,1425349.0,0.0,Low,0,1,Louisiana2016,0.8644610458911419,0.13548387096774187,0.09984239558707644,0.09721188526936508,0.09934435854780312,0.2767814678268838,0.09673071641670353,0.156704920609967,0.06665951093229584,0.0738255033557047,0.06386085685139976
Maine,30.1,2016,93200.0,137700.0,340300.0,392025.0,826727.0,41.9,57418.0,60254.4,37.51,409229.0,1.0,Low,0,1,Maine2016,0.583778014941302,0.27956989247311825,0.013947990543735224,0.014904295719547336,0.020784812603972993,0.018876918237469127,0.01852423188700482,0.3104071686841692,0.011355175869962054,0.2515580057526366,0.012574682349701433
Maryland,39.3,2016,496500.0,726500.0,1602300.0,1386648.0,3659061.0,55.6,83277.0,387733.4,35.79,1976021.0,19.0,Low,0,1,Maryland2016,0.7299893276414088,0.47741935483870956,0.11988442343052272,0.12726856357703098,0.1442802622565809,0.08937558732765756,0.13731665469655385,0.7169313001100456,0.11991073807002287,0.2309443911792905,0.09165468069622047
Massachusetts,42.7,2016,583400.0,836100.0,1775300.0,1426034.0,4709797.0,49.0,81591.0,514637.6,48.3,2305471.0,12.0,Low,0,1,Massachusetts2016,0.6595517609391675,0.5505376344086022,0.14271079590228528,0.1481841949581115,0.16120951169390352,0.09216725872555019,0.18138613067403897,0.690426033642509,0.1619780363595283,0.3808724832214765,0.10828286456189039
Michigan,28.3,2016,909600.0,1092800.0,2486200.0,2806190.0,5575782.0,45.6,64458.0,490264.0,32.44,3248359.0,11.0,Low,0,1,Michigan2016,0.6232657417289221,0.24086021505376343,0.22839506172839505,0.1971718096982882,0.23077600547998825,0.18999242578567058,0.21770686695257369,0.42108159094482,0.1538984653005004,0.19079578139980824,0.15587283277780714
Minnesota,34.8,2016,456800.0,669100.0,1408200.0,1838918.0,3698063.0,43.4,79278.0,344060.8,29.42,2081723.0,12.0,Low,0,1,Minnesota2016,0.5997865528281751,0.3806451612903225,0.10945626477541372,0.1163145741493483,0.12528623152950386,0.12143238982410046,0.1389524582685966,0.6540638264423833,0.10543376810938912,0.1546021093000959,0.09698973090404879
Mississippi,21.8,2016,272400.0,314900.0,735600.0,1071689.0,1581185.0,65.3,46402.0,107291.4,25.59,840737.0,0.0,Low,0,1,Mississippi2016,0.8335112059765207,0.10107526881720429,0.06101917520357237,0.04872044426633079,0.059467658283589395,0.06705135963739034,0.050167355094948074,0.1372268511240371,0.02694740614794708,0.10870086289549377,0.03435399442591176
Missouri,28.5,2016,514400.0,693200.0,1509500.0,1781656.0,3700557.0,55.8,62115.0,300914.5,28.56,2247914.0,2.0,Low,0,1,Missouri2016,0.7321237993596584,0.2451612903225806,0.12458628841607565,0.12091372302055305,0.13519913885898815,0.11737367130518186,0.13905706044563043,0.38424775978619713,0.09113126061012204,0.1442953020134228,0.10537781560527675
Montana,31.0,2016,93300.0,110000.0,242200.0,406422.0,667769.0,44.8,64440.0,45490.9,26.69,441201.0,55.0,Low,0,1,Montana2016,0.6147278548559231,0.29892473118279567,0.013974257945889152,0.009618137058453083,0.011185047460612585,0.019897374570060914,0.01185729008389816,0.42079861656972173,0.0064612436100595924,0.12188398849472677,0.014188390938419594
Nebraska,31.4,2016,172800.0,219500.0,461800.0,870370.0,1310917.0,50.7,67035.0,118145.9,26.52,700277.0,11.0,Low,0,1,Nebraska2016,0.6776947705442903,0.30752688172043,0.0348568426582611,0.030514684834258888,0.03267442998336432,0.05278191125084825,0.038831901533365576,0.46159408897972015,0.030545549387362612,0.11984659635666348,0.027264619085884456
Nevada,23.5,2016,256700.0,366500.0,769600.0,727193.0,1724741.0,52.3,62583.0,151840.4,24.58,1047362.0,12.0,Low,0,1,Nevada2016,0.6947705442902881,0.1376344086021505,0.05689519306540583,0.05856758458808038,0.06279479401115569,0.042633555598177934,0.056188313445498406,0.3916050935387518,0.04171489273624895,0.09659635666347074,0.04478288649221635
New Hampshire,36.6,2016,106400.0,139200.0,352900.0,307290.0,873126.0,44.3,86100.0,79090.1,45.88,529491.0,9.0,Low,0,1,New Hampshire2016,0.6093916755602987,0.41935483870967744,0.017415287628053586,0.015190549798667964,0.022017809961835794,0.012870919255586427,0.020470276960057737,0.7613111146046219,0.0175989960933403,0.351869606903164,0.01864461298577123
New Jersey,38.6,2016,743200.0,1007100.0,2429000.0,2140838.0,5391249.0,54.2,77303.0,575501.0,39.3,2847881.0,339.0,Low,0,1,New Jersey2016,0.7150480256136605,0.46236559139784944,0.18468610454426057,0.18081715997786302,0.22517858890302378,0.14283241593621498,0.20996727050726938,0.6230152491746581,0.18215356091043744,0.27301054650047935,0.13565968414172958
New Mexico,27.2,2016,188800.0,239800.0,492300.0,673638.0,1092519.0,54.8,54703.0,89769.4,26.87,661197.0,8.0,Low,0,1,New Mexico2016,0.7214514407684097,0.21720430107526878,0.03905962700288942,0.034388656705024716,0.03565906644485762,0.038837588459749564,0.029671955158128798,0.2677252004401824,0.021139062526311904,0.12404122722914672,0.025292151562829726
New York,35.7,2016,1785100.0,2520400.0,5142900.0,3768794.0,12259136.0,46.3,69364.0,1551354.1,42.41,4890916.0,1709.0,Medium,1,2,New York2016,0.630736392742796,0.4,0.4583661675860257,0.4696093586000267,0.49075251981602896,0.25822159488883,0.4980169624970578,0.49820782895771104,0.5056377595771372,0.3102828379674017,0.23877688439669673
North Carolina,30.4,2016,852900.0,1128500.0,2653200.0,2619589.0,5825370.0,60.4,60701.0,526029.8,26.96,3546363.0,76.0,Low,0,1,North Carolina2016,0.7812166488794023,0.286021505376344,0.21350144470711846,0.20398465678135913,0.2471181133183286,0.17676618614422024,0.228174969663691,0.36201855054236753,0.16575442103059282,0.1251198465963567,0.17091385661968025
North Dakota,29.6,2016,77400.0,98100.0,174800.0,583657.0,576704.0,43.3,67950.0,51989.2,26.25,243338.0,0.0,Low,0,1,North Dakota2016,0.5987193169690501,0.26881720430107525,0.009797741003414762,0.007347188030762772,0.004589490165378217,0.032459754100998314,0.008037884610125792,0.47597861971388145,0.008615356117562836,0.11661073825503357,0.004201739415538895
